filename,int-bounds,big-arr,big-arr-10x,linked,dlinked,bintree
extr_linuxfsntfslayout.h___ntfs_is_magic.c,0,1,2,,,
extr_linuxfsntfslayout.h___ntfs_is_magicp.c,0,,1,,,
extr_linuxfsntfsntfs.h_NTFS_SB.c,0,,,,,
extr_linuxfsnilfs2the_nilfs.h_nilfs_shift_to_next_segment.c,0,,,,,
extr_linuxfsnilfs2segment.c_nilfs_sc_cstage_get.c,0,,1,,,
extr_linuxfsnilfs2segment.c_nilfs_segctor_buffer_rest.c,0,,,,,
extr_linuxfsocfs2clusterheartbeat.c_o2hb_debug_release.c,0,,,,,
extr_linuxfsocfs2clustertcp.h_o2net_debug_add_nst.c,0,,1,,,
extr_linuxfsnilfs2segbuf.h_nilfs_segbuf_empty.c,0,,,,,
extr_linuxfsnilfs2segbuf.h_nilfs_segbuf_simplex.c,0,,1,,,
extr_linuxfsnilfs2nilfs.h_nilfs_acl_chmod.c,0,,1,,,
extr_linuxfsnilfs2segbuf.c_nilfs_segbuf_map_cont.c,0,,,,,
extr_linuxfsntfsrunlist.c___ntfs_rl_merge.c,0,,,,,
extr_linuxfsnilfs2bmap.h_nilfs_bmap_set_dirty.c,0,,1,,,
extr_linuxfsocfs2dlmglue.c_ocfs2_highest_compat_lock_level.c,0,1,2,,,
extr_linuxfsntfsinode.h_ntfs_truncate_vfs.c,0,,1,,,
extr_linuxfsocfs2clustertcp.h_o2net_debug_add_sc.c,0,,1,,,
extr_linuxfsocfs2dir.c___ocfs2_dx_dir_hash_idx.c,0,,1,,,
extr_linuxfsntfsinode.h_VFS_I.c,0,,1,,,
extr_linuxfsnilfs2the_nilfs.h_nilfs_get_segment_start_blocknr.c,0,,,,,
extr_linuxfsnilfs2segment.c_nilfs_set_next_segment.c,0,,,,,
extr_linuxfsnilfs2super.c_nilfs_set_default_options.c,0,,,,,
extr_linuxfsnilfs2the_nilfs.h_nilfs_get_segment_range.c,0,,,,,
extr_linuxfsocfs2dlmglue.c_ocfs2_init_lock_stats.c,0,,1,,,
extr_linuxfsocfs2blockcheck.c_ocfs2_blockcheck_debug_remove.c,0,,1,,,
extr_linuxfsocfs2dlmdlmcommon.h_dlm_get_lock_cookie_seq.c,0,1,2,,,
extr_linuxfsocfs2dir.c_ocfs2_free_list_at_root.c,0,,,,,
extr_linuxfsocfs2move_extents.c_ocfs2_calc_extent_defrag_len.c,0,,,,,
extr_linuxfsocfs2clustertcp.h_o2net_debug_del_sc.c,0,,1,,,
extr_linuxfsocfs2clusterheartbeat.c_o2hb_debug_open.c,0,,,,,
extr_linuxfsnotifyinotifyinotify_user.c_inotify_mask_to_arg.c,0,1,2,,,
extr_linuxfsocfs2clustertcp.h_o2net_debug_del_nst.c,0,,1,,,
extr_linuxfsocfs2dir.c_ocfs2_dir_trailer_blk_off.c,0,,1,,,
extr_linuxfsocfs2dlmglue.c_ocfs2_is_inode_lock.c,0,,1,,,
extr_linuxfsocfs2ocfs2_lockid.h_ocfs2_lock_type_char.c,0,,,,,
extr_linuxfsocfs2dir.c_ocfs2_dx_root_inline.c,0,,1,,,
extr_linuxfsocfs2dlmdlmdomain.c_dlm_protocol_compare.c,0,,,,,
extr_linuxfsocfs2journal.c_ocfs2_replay_map_set_state.c,0,,,,,
extr_linuxfsocfs2dlmdlmcommon.h_dlm_lock_mode_name.c,0,1,2,,,
extr_linuxfsocfs2journal.h_ocfs2_calc_group_alloc_credits.c,0,,1,,,
extr_linuxfsocfs2extent_map.c_ocfs2_copy_emi_fields.c,0,,,,,
extr_linuxfsocfs2dlmdlmrecovery.c_dlm_lvb_needs_invalidation.c,0,,1,,,
extr_linuxfsocfs2dlmdlmdebug.h_dlm_create_debugfs_subroot.c,0,,1,,,
extr_linuxfsocfs2dlmdlmdebug.h_dlm_debug_init.c,0,,1,,,
extr_linuxfsocfs2dlmdlmdebug.h_dlm_debug_shutdown.c,0,,1,,,
extr_linuxfsocfs2ocfs2.h_ocfs2_supports_discontig_bg.c,0,,1,,,
extr_linuxfsocfs2dlmfsuserdlm.c_user_highest_compat_lock_level.c,0,1,2,,,
extr_linuxfsocfs2dlmdlmdebug.h_dlm_destroy_debugfs_subroot.c,0,,1,,,
extr_linuxfsocfs2dlmdlmdomain.c_byte_set_bit.c,,,0,,,
extr_linuxfsocfs2dlmdlmdomain.c_byte_test_bit.c,,,0,,,
extr_linuxfsocfs2dlmglue.c_ocfs2_init_start_time.c,0,,1,,,
extr_linuxfsocfs2quota_local.c_ol_quota_entries_per_block.c,0,,1,,,
extr_linuxfsocfs2alloc.h_ocfs2_is_empty_extent.c,0,,1,,,
extr_linuxfsocfs2blockcheck.c_ocfs2_blockcheck_debug_install.c,0,,,,,
extr_linuxfsocfs2localalloc.c_ocfs2_la_state_enabled.c,0,,1,,,
extr_linuxfsocfs2dlmdlmcommon.h_dlm_lvb_is_empty.c,0,,1,,,
extr_linuxfsocfs2dlmfsdlmfs.c_dlmfs_decode_open_flags.c,0,,,,,
extr_linuxfsocfs2extent_map.c_ocfs2_ei_is_contained.c,0,,,,,
extr_linuxfsocfs2ioctl.c_o2ffg_update_stats.c,0,,,,,
extr_linuxfsocfs2ioctl.c_o2info_clear_request_filled.c,0,,1,,,
extr_linuxfsocfs2ocfs2.h_ocfs2_sparse_alloc.c,0,,1,,,
extr_linuxfsocfs2ocfs2_fs.h_ocfs2_backup_super_blkno.c,0,1,2,,,
extr_linuxfsocfs2ocfs2.h_ocfs2_supports_append_dio.c,0,,1,,,
extr_linuxfsocfs2file.c_ocfs2_is_io_unaligned.c,0,,,,,
extr_linuxfsocfs2dlmglue.c_ocfs2_update_lock_stats.c,0,,,,,
extr_linuxfsocfs2ocfs2.h_ocfs2_align_bytes_to_sectors.c,0,1,2,,,
extr_linuxfsocfs2ocfs2_fs.h_ocfs2_system_inode_is_global.c,0,1,2,,,
extr_linuxfsocfs2stack_o2cb.c_o2cb_dlm_lvb_valid.c,0,,1,,,
extr_linuxfsocfs2inode.c_ocfs2_get_inode_flags.c,0,,,,,
extr_linuxfsocfs2stack_user.c_ocfs2_control_set_handshake_state.c,0,,,,,
extr_linuxfsocfs2ocfs2.h_ocfs2_supports_inline_data.c,0,,1,,,
extr_linuxfsocfs2ocfs2_fs.h_ocfs2_xattr_get_type.c,0,,1,,,
extr_linuxfsocfs2stack_user.c_user_dlm_dump_lksb.c,0,,1,,,
extr_linuxfsocfs2ocfs2.h_ocfs2_supports_indexed_dirs.c,0,,1,,,
extr_linuxfsocfs2ocfs2_fs.h_ocfs2_xattr_is_local.c,0,,1,,,
extr_linuxfsocfs2dlmglue.c_ocfs2_track_lock_refresh.c,0,,1,,,
extr_linuxfsocfs2ocfs2.h_ocfs2_clusterinfo_valid.c,0,,1,,,
extr_linuxfsocfs2ocfs2.h_ocfs2_refcount_tree.c,0,,1,,,
extr_linuxfsocfs2super.c_ocfs2_osb_debug_open.c,0,,,,,
extr_linuxfsocfs2sysfile.c_is_global_system_inode.c,0,1,2,,,
extr_linuxfsocfs2ocfs2_fs.h_ocfs2_xattr_set_local.c,0,,1,,,
extr_linuxfsocfs2ioctl.c_o2info_coherent.c,0,,1,,,
extr_linuxfsocfs2reservations.c_ocfs2_resmap_uninit.c,0,,1,,,
extr_linuxfsocfs2ocfs2.h_ocfs2_uses_extended_slot_map.c,0,,1,,,
extr_linuxfsocfs2ioctl.c_o2info_set_request_filled.c,0,,1,,,
extr_linuxfsocfs2suballoc.h_ocfs2_which_suballoc_group.c,0,1,2,,,
extr_linuxfsocfs2super.c_ocfs2_max_file_offset.c,,,0,,,
extr_linuxfsocfs2stack_user.c_fs_protocol_compare.c,0,,,,,
extr_linuxfsocfs2reservations.c_ocfs2_resv_empty.c,0,,1,,,
extr_linuxfsocfs2ocfs2.h_ocfs2_supports_xattr.c,0,,1,,,
extr_linuxfsocfs2ocfs2.h_ocfs2_meta_ecc.c,0,,1,,,
extr_linuxfsocfs2reservations.c_ocfs2_dir_resv_allowed.c,0,,,,,
extr_linuxfsocfs2stack_o2cb.c_o2cb_dlm_lvb.c,0,,1,,,
extr_linuxfsocfs2ocfs2.h_ocfs2_mount_local.c,0,,1,,,
extr_linuxfsocfs2reservations.c_ocfs2_resmap_disabled.c,0,,,,,
extr_linuxfsocfs2slot_map.c___ocfs2_node_num_to_slot.c,0,,,,,
extr_linuxfsocfs2xattr.c_ocfs2_xa_check_space_helper.c,0,1,2,,,
extr_linuxfsocfs2stack_user.c_ocfs2_control_get_handshake_state.c,0,,,,,
extr_linuxfsocfs2reservations.c_ocfs2_check_resmap.c,0,,1,,,
extr_linuxfsocfs2super.c_ocfs2_debug_release.c,0,,,,,
extr_linuxfspipe.c_pipe_buf_mark_unmergeable.c,0,,,,,
extr_linuxfspnode.c_peers.c,0,,,,,
extr_linuxfsorangefsorangefs-cache.c_get_opname_string.c,0,,1,,,
extr_linuxfsocfs2suballoc.h_ocfs2_alloc_context_bits_left.c,0,,,,,
extr_linuxfsomfsfile.c_omfs_max_extents.c,0,,1,,,
extr_linuxfsoverlayfsinode.c_ovl_lockdep_annotate_inode_mutex_key.c,0,,1,,,
extr_linuxfsocfs2stack_user.c_user_dlm_lock_status.c,0,,1,,,
extr_linuxfsocfs2stack_user.c_user_dlm_lvb_valid.c,0,,1,,,
extr_linuxfsocfs2uptodate.c_ocfs2_metadata_cache_reset.c,0,,,,,
extr_linuxfsorangefsxattr.c_convert_to_internal_xattr_flags.c,0,1,2,,,
extr_linuxfsomfsomfs.h_OMFS_SB.c,0,,,,,
extr_linuxfsopen.c_nonseekable_open.c,0,,,,,
extr_linuxfspstoreplatform.c_get_reason_str.c,0,,,,,
extr_linuxfspstoreplatform.c_pstore_set_kmsg_bytes.c,0,1,2,,,
extr_linuxfsoverlayfsnamei.c_ovl_check_fh_len.c,0,,,,,
extr_linuxfsocfs2uptodate.c_ocfs2_insert_can_use_array.c,0,,,,,
extr_linuxfsoverlayfsfile.c_ovl_iocb_to_rwf.c,0,,1,,,
extr_linuxfsorangefsorangefs-kernel.h_orangefs_set_timeout.c,0,,1,,,
extr_linuxfsoverlayfsoverlayfs.h_ovl_xino_bits.c,0,,,,,
extr_linuxfsoverlayfssuper.c_ovl_force_readonly.c,0,,,,,
extr_linuxfsorangefsorangefs-utils.c_fsid_of_op.c,0,,,,,
extr_linuxfsoverlayfsutil.c_ovl_redirect_dir.c,0,,,,,
extr_linuxfsquota..internal.h___sync_blockdev.c,0,,1,,,
extr_linuxfsquotaquota.c_qbtos.c,0,1,2,,,
extr_linuxfsocfs2reservations.c_ocfs2_resv_end.c,0,,,,,
extr_linuxfsocfs2slot_map.c___ocfs2_find_empty_slot.c,0,,,,,
extr_linuxfsprocgeneric.c_proc_set_size.c,0,,1,,,
extr_linuxfsopenpromfsinode.c_is_string.c,0,,1,,,
extr_linuxfsoverlayfsutil.c_ovl_verify_lower.c,0,,,,,
extr_linuxfsprocmeminfo.c_arch_report_meminfo.c,0,,1,,,
extr_linuxfsquotaquota_v2.c_v2_qbtos.c,0,1,2,,,
extr_linuxfsquotaquota_v2.c_v2_stoqb.c,0,1,2,,,
extr_linuxfsqnx6dir.c_qnx6_lfile_checksum.c,,,0,,,
extr_linuxfsqnx6qnx6.h_QNX6_SB.c,0,,,,,
extr_linuxfsoverlayfsutil.c_ovl_dentry_remote.c,0,,1,,,
extr_linuxfsoverlayfsutil.c_ovl_dentry_weird.c,0,,1,,,
extr_linuxfsquotaquota.c_qtype_enforce_flag.c,0,1,2,,,
extr_linuxfsquotaquota.c_quota_bbtob.c,0,1,2,,,
extr_linuxfspipe.c_generic_pipe_buf_confirm.c,0,,,,,
extr_linuxfspipe.c_is_packetized.c,0,,1,,,
extr_linuxfsquotaquota_tree.c_qtree_dqstr_in_blk.c,0,,,,,
extr_linuxfsquotaquota_tree.c_qtree_entry_unused.c,0,,,,,
extr_linuxfsquotaquota_v1.c_v1_qbtos.c,0,1,2,,,
extr_linuxfsquotaquota_v1.c_v1_stoqb.c,0,1,2,,,
extr_linuxfsquotaquota.c_quotactl_cmd_onoff.c,0,1,2,,,
extr_linuxfsquotaquota.c_stoqb.c,0,1,2,,,
extr_linuxfsprocgeneric.c_proc_set_user.c,0,,,,,
extr_linuxfsprocinternal.h_proc_sys_evict_inode.c,0,,,,,
extr_linuxfsquotaquota.c_quota_btobb.c,0,1,2,,,
extr_linuxfsquotaquota.c_quota_state_to_flags.c,0,,,,,
extr_linuxfsreiserfsitem_ops.c_direntry_unit_num.c,0,,,,,
extr_linuxfsreiserfsitem_ops.c_indirect_check_item.c,0,,,,,
extr_linuxfsread_write.c_noop_llseek.c,0,,1,,,
extr_linuxfsread_write.c_pos_from_hilo.c,0,1,2,,,
extr_linuxfsorangefsorangefs-utils.c_orangefs_inode_flags.c,0,,1,,,
extr_linuxfsorangefsorangefs-utils.c_orangefs_inode_perms.c,0,,1,,,
extr_linuxfsreiserfsitem_ops.c_direct_part_size.c,0,,1,,,
extr_linuxfsreiserfsitem_ops.c_direct_unit_num.c,0,,1,,,
extr_linuxfsreiserfsacl.h_reiserfs_acl_count.c,0,1,2,,,
extr_linuxfsreiserfsacl.h_reiserfs_acl_size.c,0,1,2,,,
extr_linuxfsproctask_nommu.c_is_stack.c,0,,,,,
extr_linuxfsprocvmcore.c_mmap_vmcore.c,0,,,,,
extr_linuxfsreiserfsprints.c_print_statistics.c,0,,1,,,
extr_linuxfsreiserfsprints.c_reiserfs_hashname.c,0,1,2,,,
extr_linuxfsproctask_mmu.c_hold_task_mempolicy.c,0,,1,,,
extr_linuxfsproctask_mmu.c_is_stack.c,0,,,,,
extr_linuxfsprocpage.c_kpf_copy_bit.c,,,0,,,
extr_linuxfsprocproc_net.c_PDE_NET.c,0,,,,,
extr_linuxfsproctask_mmu.c_release_task_mempolicy.c,0,,1,,,
extr_linuxfsproctask_mmu.c_task_vsize.c,0,,1,,,
extr_linuxfsread_write.c_file_pos_write.c,0,,1,,,
extr_linuxfsread_write.c_no_llseek.c,0,,1,,,
extr_linuxfsreiserfsnamei.c_reiserfs_empty_dir.c,0,,1,,,
extr_linuxfsreiserfsobjectid.c_check_objectid_map.c,0,,,,,
extr_linuxfsreiserfsitem_ops.c_direct_check_item.c,0,,,,,
extr_linuxfsreiserfsitem_ops.c_direct_create_vi.c,0,,,,,
extr_linuxfsread_write.c_unsigned_offsets.c,0,,1,,,
extr_linuxfsreiserfsacl.h_reiserfs_acl_chmod.c,0,,1,,,
extr_linuxfsoverlayfsutil.c_ovl_index_all.c,0,,,,,
extr_linuxfsoverlayfsutil.c_ovl_indexdir.c,0,,,,,
extr_linuxfsreiserfsreiserfs.h_set_cpu_key_k_type.c,0,,1,,,
extr_linuxfsreiserfsreiserfs.h_type2uniqueness.c,0,1,2,,,
extr_linuxfsreiserfsitem_ops.c_indirect_unit_num.c,0,,1,,,
extr_linuxfsreiserfsitem_ops.c_sd_bytes_number.c,0,,1,,,
extr_linuxfsreiserfsitem_ops.c_indirect_create_vi.c,0,,,,,
extr_linuxfsreiserfsitem_ops.c_indirect_part_size.c,0,,1,,,
extr_linuxfsubifsdebug.c_dbg_ntype.c,0,1,2,,,
extr_linuxfsubifsdebug.c_get_dent_type.c,0,1,2,,,
extr_linuxfspstoreram.c_ramoops_pstore_open.c,0,,,,,
extr_linuxfsqnx4qnx4.h_qnx4_sb.c,0,,,,,
extr_linuxfsreiserfsreiserfs.h_reiserfs_lock_check_recursive.c,0,,1,,,
extr_linuxfsreiserfsreiserfs.h_reiserfs_proc_info_done.c,0,,1,,,
extr_linuxfssquashfspage_actor.h_squashfs_finish_page.c,0,,1,,,
extr_linuxfssquashfsxattr.c_squashfs_xattr_handler.c,0,1,2,,,
extr_linuxfsreiserfsreiserfs.h_uniqueness2type.c,0,1,2,,,
extr_linuxfsreiserfsstree.c_padd_item.c,0,,1,,,
extr_linuxfssplice.c_splice_from_pipe_begin.c,0,,,,,
extr_linuxfssquashfspage_actor.c_cache_finish_page.c,0,,1,,,
extr_linuxfsreiserfssuper.c_reiserfs_quota_off_umount.c,0,,1,,,
extr_linuxfsreiserfsxattr.c_xattr_hide_revalidate.c,0,,1,,,
extr_linuxfsstatfs.c_flags_by_mnt.c,0,1,2,,,
extr_linuxfsstatfs.c_flags_by_sb.c,0,1,2,,,
extr_linuxfsreiserfsreiserfs.h_reiserfs_proc_info_init.c,0,,1,,,
extr_linuxfsreiserfsreiserfs.h_reiserfs_transaction_free_space.c,0,,,,,
extr_linuxfsprocproc_net.c_proc_net_d_revalidate.c,0,,1,,,
extr_linuxfsprocproc_sysctl.c_is_empty_dir.c,0,,,,,
extr_linuxfsreiserfsitem_ops.c_start_new_sequence.c,0,,,,,
extr_linuxfsreiserfsjournal.c_get_journal_list.c,0,,1,,,
extr_linuxfsubifsdebug.c_dbg_gtype.c,0,1,2,,,
extr_linuxfsubifsdebug.c_dbg_jhead.c,0,1,2,,,
extr_linuxfsreiserfsxattr.h_reiserfs_init_xattr_rwsem.c,0,,1,,,
extr_linuxfsreiserfsxattr.h_reiserfs_security_free.c,0,,1,,,
extr_linuxfsubifsioctl.c_ubifs2ioctl.c,0,1,2,,,
extr_linuxfsubifsjournal.c_zero_dent_node_unused.c,0,,1,,,
extr_linuxfsreiserfsitem_ops.c_sd_is_left_mergeable.c,0,,1,,,
extr_linuxfsreiserfsitem_ops.c_sd_unit_num.c,0,,1,,,
extr_linuxfsramfsfile-nommu.c_ramfs_mmap_capabilities.c,0,,1,,,
extr_linuxfsread_write.c_file_pos_read.c,0,,1,,,
extr_linuxfsromfssuper.c_romfs_kill_sb.c,0,,1,,,
extr_linuxfsreiserfsxattr.h_reiserfs_security_write.c,0,,,,,
extr_linuxfsxfslibxfsxfs_bmap.h_xfs_bmap_fork_to_state.c,0,1,2,,,
extr_linuxfstracefsinode.c_tracefs_apply_options.c,0,,,,,
extr_linuxfsromfsinternal.h_romfs_maxsize.c,0,,1,,,
extr_linuxfsubifsdebug.c_get_key_fmt.c,0,1,2,,,
extr_linuxfsubifsdebug.c_get_key_hash.c,0,1,2,,,
extr_linuxfsreiserfsreiserfs.h_cpu_key_k_offset_dec.c,0,,1,,,
extr_linuxfssplice.c_generic_pipe_buf_nosteal.c,0,,,,,
extr_linuxfsutimes.c_nsec_valid.c,0,1,2,,,
extr_linuxfsseq_file.c_seq_putc.c,0,,,,,
extr_linuxfsubifslpt_commit.c_realloc_lpt_leb.c,0,,,,,
extr_linuxfsstat.c___inode_sub_bytes.c,0,,,,,
extr_linuxfsseq_file.c_seq_set_overflow.c,0,,,,,
extr_linuxfsubifslprops.c_get_heap_comp_val.c,0,,,,,
extr_linuxfsstat.c_inode_set_bytes.c,0,,,,,
extr_linuxfsxfslibxfsxfs_bit.h_xfs_mask64lo.c,,,0,,,
extr_linuxfsubifslpt.c_calc_nnode_num.c,0,,1,,,
extr_linuxfsuserfaultfd.c_userfaultfd_huge_must_wait.c,0,,,,,
extr_linuxfsreiserfsreiserfs.h_set_cpu_key_k_offset.c,0,,1,,,
extr_linuxfsxfslibxfsxfs_bmap.h_xfs_bmapi_whichfork.c,0,1,2,,,
extr_linuxfsxfslibxfsxfs_da_format.c_xfs_da2_node_tree_p.c,0,,,,,
extr_linuxfsreiserfsitem_ops.c_sd_create_vi.c,0,,,,,
extr_linuxfsxfslibxfsxfs_bmap.h_xfs_bmapi_aflag.c,0,1,2,,,
extr_linuxfssysvsysv.h_SYSV_SB.c,0,,,,,
extr_linuxfsubifslpt_commit.c_need_write_all.c,0,,,,,
extr_linuxfsxfslibxfsxfs_alloc.h_xfs_alloc_allow_busy_reuse.c,0,1,2,,,
extr_linuxfsubifsorphan.c_avail_orphs.c,0,,,,,
extr_linuxfsubifsdebug.c_dbg_cstate.c,0,1,2,,,
extr_linuxfssquashfsxattr.h_squashfs_xattr_lookup.c,0,,,,,
extr_linuxfsubifsdebug.c_get_key_type.c,0,1,2,,,
extr_linuxfsubifsioctl.c_ioctl2ubifs.c,0,1,2,,,
extr_linuxfsubifstnc.c_matches_position.c,0,,,,,
extr_linuxfsxfslibxfsxfs_da_format.c_xfs_dir2_sf_entsize.c,0,,1,,,
extr_linuxfsubifslpt_commit.c_dbg_is_all_ff.c,0,,1,,,
extr_linuxfsxfslibxfsxfs_da_format.c_xfs_dir3_free_max_bests.c,0,,1,,,
extr_linuxfsxfslibxfsxfs_alloc.c_xfs_alloc_longest_free_extent.c,0,,,,,
extr_linuxfsxfslibxfsxfs_bit.h_xfs_mask32lo.c,,,0,,,
extr_linuxfsubifslpt_commit.c_alloc_lpt_leb.c,0,,,,,
extr_linuxfsxfslibxfsxfs_da_format.c_xfs_dir2_data_bestfree_p.c,0,,,,,
extr_linuxfsubifsorphan.c_tot_avail_orphs.c,0,,,,,
extr_linuxfsxfslibxfsxfs_alloc.h_xfs_alloc_is_userdata.c,0,1,2,,,
extr_linuxfsubifslpt_commit.c_dbg_is_lsave_dirty.c,0,,,,,
extr_linuxfsubifslpt_commit.c_dbg_is_ltab_dirty.c,0,,,,,
extr_linuxfsxfslibxfsxfs_da_format.c_xfs_dir3_max_leaf_ents.c,0,,1,,,
extr_linuxfsstat.c___inode_add_bytes.c,0,,,,,
extr_linuxfsxfslibxfsxfs_bmap_btree.c_xfs_bmdr_maxrecs.c,0,1,2,,,
extr_linuxfsxfslibxfsxfs_da_format.h_xfs_attr_leaf_entsize_local_max.c,0,1,2,,,
extr_linuxfsufsutil.h_UCPI_UBH.c,0,,1,,,
extr_linuxfsxfslibxfsxfs_format.h_xfs_inobt_issparse.c,0,1,2,,,
extr_linuxfsxfslibxfsxfs_da_format.h_xfs_attr_leaf_entsize_remote.c,0,1,2,,,
extr_linuxfsxfslibxfsxfs_dir2.c_xfs_mode_to_ftype.c,0,1,2,,,
extr_linuxfsxfslibxfsxfs_alloc.c_xfs_alloc_set_aside.c,0,,1,,,
extr_linuxfsxfslibxfsxfs_bit.c_xfs_bitmap_empty.c,0,,1,,,
extr_linuxfsxfslibxfsxfs_dir2.h_xfs_dir2_byte_to_dataptr.c,0,1,2,,,
extr_linuxfsxfslibxfsxfs_dir2_leaf.c_xfs_dir3_leaf_size.c,0,,,,,
extr_linuxfsxfslibxfsxfs_format.h_isnullstartblock.c,0,1,2,,,
extr_linuxfsufsutil.h_find_last_zero_bit.c,,,0,,,
extr_linuxfsubifsubifs.h_ubifs_evict_xattr_inode.c,0,,1,,,
extr_linuxfsxfslibxfsxfs_da_format.c_xfs_dir2_max_leaf_ents.c,0,,1,,,
extr_linuxfsxfslibxfsxfs_format.h_startblockval.c,0,1,2,,,
extr_linuxfsuserfaultfd.c_uffd_ctx_features.c,0,1,2,,,
extr_linuxfsxfslibxfsxfs_da_format.c_xfs_dir2_data_get_ftype.c,0,,1,,,
extr_linuxfsxfslibxfsxfs_btree.c_xfs_btree_block_len.c,0,,1,,,
extr_linuxfsxfslibxfsxfs_da_format.h_xfs_attr_leaf_entsize_local.c,0,1,2,,,
extr_linuxfsufsutil.h_USPI_UBH.c,0,,1,,,
extr_linuxfsudffile.c_udf_adinicb_direct_IO.c,0,,,,,
extr_linuxfsxfslibxfsxfs_da_format.h_xfs_dir2_sf_hdr_size.c,0,1,2,,,
extr_linuxfsxfslibxfsxfs_btree.c_xfs_btree_compute_maxlevels.c,0,,1,,,
extr_linuxfsudfudf_sb.h_UDF_SB.c,0,,,,,
extr_linuxfsxfslibxfsxfs_btree.c_xfs_btree_ptr_len.c,0,,1,,,
extr_linuxfsnotify..mount.h_mnt_has_parent.c,0,,,,,
extr_linuxfsnotifydnotifydnotify.c_convert_arg.c,0,1,2,,,
extr_linuxfsxfslibxfsxfs_format.h_xfs_sb_has_compat_feature.c,0,,1,,,
extr_linuxfsxfslibxfsxfs_format.h_xfs_sb_has_incompat_feature.c,0,,1,,,
extr_linuxfsnotifyfanotify....mount.h_mnt_has_parent.c,0,,,,,
extr_linuxfsnotifyinotifyinotify_user.c_inotify_arg_to_mask.c,0,1,2,,,
extr_linuxfsxfslibxfsxfs_format.h_xfs_sb_version_addattr2.c,0,,,,,
extr_linuxfsxfslibxfsxfs_da_format.c_xfs_dir2_sfe_get_ftype.c,0,,1,,,
extr_linuxfsxfslibxfsxfs_dir2.h_xfs_dir2_dataptr_to_byte.c,0,1,2,,,
extr_linuxfsxfslibxfsxfs_dir2.h_xfs_dir2_db_to_da.c,0,,,,,
extr_linuxfsxfslibxfsxfs_format.h_xfs_sb_version_addattr.c,0,,1,,,
extr_linuxfsufsdir.c_ufs_last_byte.c,0,,1,,,
extr_linuxfsxfslibxfsxfs_format.h_xfs_sb_version_addprojid32bit.c,0,,,,,
extr_linuxfsxfslibxfsxfs_log_format.h_xfs_ilog_fdata.c,0,1,2,,,
extr_linuxfsxfslibxfsxfs_log_format.h_xfs_ilog_fext.c,0,1,2,,,
extr_linuxfsxfslibxfsxfs_log_format.h_xfs_bui_log_format_sizeof.c,0,1,2,,,
extr_linuxfsufsufs.h_UFS_SB.c,0,,,,,
extr_linuxfsxfslibxfsxfs_format.h_xfs_sb_has_ro_compat_feature.c,0,,1,,,
extr_linuxfsxfslibxfsxfs_log_format.h_xfs_blft_from_flags.c,0,,1,,,
extr_linuxfsxfslibxfsxfs_format.h_xfs_sb_has_incompat_log_feature.c,0,,1,,,
extr_linuxfsxfslibxfsxfs_format.h_xfs_sb_good_v4_features.c,0,,,,,
extr_linuxfsxfslibxfsxfs_format.h_xfs_sb_has_mismatched_features2.c,0,,,,,
extr_linuxfsxfslibxfsxfs_da_format.c_xfs_dir2_free_max_bests.c,0,,1,,,
extr_linuxfsxfslibxfsxfs_refcount_btree.c_xfs_refcountbt_maxrecs.c,0,1,2,,,
extr_linuxfsxfslibxfsxfs_dir2.h_xfs_dir2_byte_to_off.c,0,,1,,,
extr_linuxfsxfsxfs_bmap_util.h_xfs_bmap_rtalloc.c,0,,1,,,
extr_linuxinitdo_mounts.h_rd_load_disk.c,0,1,2,,,
extr_linuxfsxfslibxfsxfs_format.h_xfs_sb_version_hasasciici.c,0,,1,,,
extr_linuxfsxfslibxfsxfs_format.h_xfs_sb_version_hasquota.c,0,,1,,,
extr_linuxfsxfslibxfsxfs_format.h_xfs_is_quota_inode.c,0,,,,,
extr_linuxfsxfslibxfsxfs_refcount.c_xfs_refc_valid.c,0,,1,,,
extr_linuxfsxfslibxfsxfs_da_format.c_xfs_dir2_leaf_ents_p.c,0,,,1,,
extr_linuxfsxfslibxfsxfs_format.h_xfs_sb_version_addquota.c,0,,1,,,
extr_linuxfsxfslibxfsxfs_log_format.h_xfs_rui_log_format_sizeof.c,0,1,2,,,
extr_linuxfsxfslibxfsxfs_refcount.c_xfs_refc_next.c,0,,,,,
extr_linuxfsxfslibxfsxfs_format.h_xfs_sb_version_hasrealtime.c,0,,1,,,
extr_linuxfsxfsxfs_bmap_util.c_xfs_getbmap_full.c,0,,,,,
extr_linuxfsxfslibxfsxfs_rmap_btree.c_xfs_rmapbt_maxrecs.c,0,1,2,,,
extr_linuxfsxfslibxfsxfs_rmap.h_xfs_rmap_ag_owner.c,0,,,,,
extr_linuxfsxfslibxfsxfs_rmap.h_xfs_rmap_should_skip_owner_update.c,0,,1,,,
extr_linuxfsxfsxfs_buf.c_xfs_buf_is_vmapped.c,0,,,,,
extr_linuxinitdo_mounts.h_rd_load_image.c,0,,1,,,
extr_linuxfsxfslibxfsxfs_format.h_xfs_sb_version_removeattr2.c,0,,,,,
extr_linuxfsxfslibxfsxfs_rmap.h_xfs_rmap_ino_bmbt_owner.c,0,,,,,
extr_linuxfsxfslibxfsxfs_rmap.h_xfs_rmap_ino_owner.c,0,,,,,
extr_linuxfsxfslibxfsxfs_format.h_xfs_sb_version_hasattr.c,0,,1,,,
